SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2300 Leonard St #401,Dallas,TX,75201,374500,1,1.5,Metropolitan Club,1130,22651,2004,40,331,417,Active,,,http://www.redfin.com/TX/Dallas/2300-Leonard-St-75201/unit-401/home/30745893,NTREIS,14478826,N,Y,32.7934469,-96.8008546
MLS Listing,,Condo/Co-op,3105 San Jacinto St #206,Dallas,TX,75204,215000,2,2.0,Bryan Place Condo,1128,436,1981,4,191,460,Active,,,http://www.redfin.com/TX/Dallas/3105-San-Jacinto-St-75204/unit-206/home/31125317,NTREIS,14494587,N,Y,32.7927475,-96.7906205
MLS Listing,,Condo/Co-op,3105 San Jacinto St #320,Dallas,TX,75204,224900,2,1.5,Bryan Place Condo,926,87468,1981,106,243,360,Active,,,http://www.redfin.com/TX/Dallas/3105C-San-Jacinto-St-75204/unit-320/home/31125544,NTREIS,14440571,N,Y,32.7927475,-96.7906205
MLS Listing,,Single Family Residential,762 Lacey Oaks Pl,Dallas,TX,75204,500000,3,3.5,Enclave at Live Oak,2055,1089,2016,164,243,150,Active,,,http://www.redfin.com/TX/Dallas/762-Lacey-Oaks-Pl-75204/home/102547142,NTREIS,14400363,N,Y,32.7909764,-96.7870706
MLS Listing,,Condo/Co-op,3015 Bryan Unit 3B,Dallas,TX,75204,210000,1,1.0,Bryan Street Station Condo,876,50486,2004,12,240,205,Active,,,http://www.redfin.com/TX/Dallas/3015-Bryan-St-75204/unit-3B/home/30745456,NTREIS,14490607,N,Y,32.7919016,-96.7881834
MLS Listing,,Condo/Co-op,3015 Bryan St Unit 1A,Dallas,TX,75204,185000,1,1.0,Bryan Street Station Condo,712,50486,2004,24,260,201,Active,,,http://www.redfin.com/TX/Dallas/3015-Bryan-St-75204/unit-1A/home/30745442,NTREIS,14487558,N,Y,32.7919016,-96.7881834
MLS Listing,,Condo/Co-op,3025 Bryan St Unit 2B,Dallas,TX,75204,211900,1,1.0,Bryan Street Station Condos,876,50486,2006,2,242,253,Active,,,http://www.redfin.com/TX/Dallas/3025-Bryan-St-75204/unit-2B/home/30745465,NTREIS,14493747,N,Y,32.7920613,-96.7884366
MLS Listing,,Townhouse,2986 Carmel St,Dallas,TX,75204,545000,3,3.5,Live Oak Add Ph 1,2056,1089,2017,128,265,150,Active,,,http://www.redfin.com/TX/Dallas/2986-Carmel-St-75204/home/110137113,NTREIS,14420854,N,Y,32.7912825,-96.7871443
MLS Listing,,Single Family Residential,2516 Thomas Ave,Dallas,TX,75201,2199000,4,3.0,Thomas,3276,7492,1893,46,671,,Active,,,http://www.redfin.com/TX/Dallas/2516-Thomas-Ave-75201/home/32401639,NTREIS,14475070,N,Y,32.7942864,-96.7995361
MLS Listing,,Condo/Co-op,2525 N Pearl St #1202,Dallas,TX,75201,5995000,2,3.0,Ritz Residences 1,4257,143748,2008,82,1408,4235,Active,,,http://www.redfin.com/TX/Dallas/2525-N-Pearl-St-75201/unit-1202/home/30783323,NTREIS,14455368,N,Y,32.793039,-96.8042401
MLS Listing,,Condo/Co-op,2525 N Pearl St #1601,Dallas,TX,75201,2000000,2,2.5,Residences Condo In Uptown,2589,47916,2008,66,772,2800,Active,,,http://www.redfin.com/TX/Dallas/2525-N-Pearl-St-75201/unit-1601/home/30783281,NTREIS,14464609,N,Y,32.793039,-96.8042401
MLS Listing,,Condo/Co-op,2525 N Pearl St #1607,Dallas,TX,75201,1895000,2,2.5,Ritz Carlton Residences Condo In Uptown,2412,47916,2005,639,786,2344,Active,,,http://www.redfin.com/TX/Dallas/2525-N-Pearl-St-75201/unit-1607/home/30783276,NTREIS,14065113,N,Y,32.793039,-96.8042401
MLS Listing,,Condo/Co-op,2525 N Pearl St #1506,Dallas,TX,75201,1395000,2,2.5,Residences Condo In Uptown,1628,,2005,177,857,1718,Active,,,http://www.redfin.com/TX/Dallas/2525-N-Pearl-St-75201/unit-1506/home/30783283,NTREIS,14387770,N,Y,32.793039,-96.8042401
MLS Listing,,Condo/Co-op,2525 N Pearl St #1306,Dallas,TX,75201,1400000,2,2.5,Residences Condo In Uptown,1628,145490,2005,2,860,1619,Active,,,http://www.redfin.com/TX/Dallas/2525-N-Pearl-St-75201/unit-1306/home/30783303,NTREIS,14493302,N,Y,32.793039,-96.8042401
MLS Listing,,Single Family Residential,2515 Thomas Ave,Dallas,TX,75201,2298000,3,3.0,Thomas,2958,7492,1930,115,777,,Active,,,http://www.redfin.com/TX/Dallas/2515-Thomas-Ave-75201/home/113416381,NTREIS,14435644,N,Y,32.7943844,-96.8001624
MLS Listing,,Condo/Co-op,2555 N Pearl St #501,Dallas,TX,75201,1850000,2,2.5,Tower & Regency Row Residence Condo,2484,52969,2007,112,745,2590,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-501/home/30783760,NTREIS,14437235,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #1504,Dallas,TX,75201,1075000,1,1.5,Tower & Regency Row Residence Condo,1375,52969,2007,270,782,1463,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-1504/home/30783791,NTREIS,14321811,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #305,Dallas,TX,75201,995000,1,2.0,Tower & Regency Row Residence Condo,1458,52969,2007,310,682,1547,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-305/home/30783719,NTREIS,14296139,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #804,Dallas,TX,75201,989900,1,1.5,Tower & Regency Row Residence Condo,1375,52969,2007,208,720,1463,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-804/home/30783741,NTREIS,14366352,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #1505,Dallas,TX,75201,1299900,1,2.0,Tower & Regency Row Residence Condo,1466,52969,2007,201,887,1558,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-1505/home/30783790,NTREIS,14369627,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #303,Dallas,TX,75201,999000,2,2.5,Tower & Regency Row Residence Condo,1750,,2007,340,571,1840,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-303/home/30783717,NTREIS,14274741,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2555 N Pearl St #1004,Dallas,TX,75201,1100000,1,1.5,Tower & Regency Row Residence Condo,1375,,2007,249,800,1462,Active,,,http://www.redfin.com/TX/Dallas/2555-N-Pearl-St-75201/unit-1004/home/30783783,NTREIS,14335605,N,Y,32.7930223,-96.8045832
MLS Listing,,Condo/Co-op,2608 Thomas Ave #8,Dallas,TX,75204,562500,3,3.5,UPTOWN THOMAS CONDOMINIUMS,2945,14985,2008,16,191,395,Active,,,http://www.redfin.com/TX/Dallas/2608-Thomas-Ave-75204/unit-8/home/110135294,NTREIS,14490164,N,Y,32.7947046,-96.7991983
MLS Listing,,Multi-Family (5+ Unit),2504 STATE St,Dallas,TX,75201,3250000,7,,Thomas,10556,7492,1994,127,308,,Active,,,http://www.redfin.com/TX/Dallas/2504-State-St-75201/home/30792256,NTREIS,14426797,N,Y,32.7946105,-96.8008714
MLS Listing,,Condo/Co-op,3105 San Jacinto St #316,Dallas,TX,75204,224000,2,1.5,Bryan Place Condo,947,87468,1981,52,237,360,Active,January-10-2021 12:30 PM,January-10-2021 01:30 PM,http://www.redfin.com/TX/Dallas/3105-San-Jacinto-St-75204/unit-316/home/31125531,NTREIS,14472380,N,Y,32.7935503,-96.7896683
MLS Listing,,Condo/Co-op,3105 San Jacinto St #119,Dallas,TX,75204,239900,2,2.0,Bryan Place Condo,1064,87468,1981,148,225,421,Active,,,http://www.redfin.com/TX/Dallas/3105-San-Jacinto-St-75204/unit-119/home/31125522,NTREIS,14414030,N,Y,32.7935503,-96.7896683
MLS Listing,,Condo/Co-op,3105 San Jacinto Unit A-303,Dallas,TX,75204,240000,2,2.0,Bryan Place Condo,1128,,1981,30,213,446,Active,,,http://www.redfin.com/TX/Dallas/3105-San-Jacinto-St-75204/unit-A-303/home/173922334,NTREIS,14484290,N,Y,32.7935503,-96.7896683
MLS Listing,,Vacant Land,2626 Thomas Ave,Dallas,TX,75204,725000,0,,Simpson & Clarks,,7362,,66,,,Active,,,http://www.redfin.com/TX/Dallas/2626-Thomas-Ave-75204/home/40227565,NTREIS,14465499,N,Y,32.795024,-96.798487
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #2709,Dallas,TX,75219,2100000,3,3.5,W Residences,3758,71787,2006,33,559,3476,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-2709/home/30745444,NTREIS,14481114,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #841,Dallas,TX,75219,535000,1,2.0,South Tower Residences,1149,71395,2005,1,466,1144,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-841/home/30775376,NTREIS,14495982,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #3104,Dallas,TX,75219,1750000,2,2.5,Residential Condo,3707,71395,2007,127,472,2723,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-3104/home/30775484,NTREIS,14428290,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #2301,Dallas,TX,75219,395000,1,1.0,The W Residences,825,71787,2004,1,479,743,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-2301/home/30745408,NTREIS,14484597,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #2508,Dallas,TX,75219,1150000,2,2.5,Residences,2062,71787,2007,26,558,1907,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-2508/home/30745419,NTREIS,14479864,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #1133,Dallas,TX,75219,875000,2,2.5,South Tower Residences,1619,71395,2005,64,540,1612,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-1133/home/30775456,NTREIS,14464263,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #1435,Dallas,TX,75219,4500000,7,5.5,South Tower Residences,5916,71395,2005,12,761,5799,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-1435/home/30775491,NTREIS,14491554,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #2607,Dallas,TX,75219,910000,2,2.5,W Residences,2304,71874,2007,116,395,1607,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-2607/home/30745423,NTREIS,14434939,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2430 Victory Park Ln #3001,Dallas,TX,75219,5900000,5,8.5,Residences,11807,,2004,302,500,10460,Active,,,http://www.redfin.com/TX/Dallas/2430-Victory-Park-Ln-75219/unit-3001/home/30745447,NTREIS,14301880,N,Y,32.7894829,-96.810563
MLS Listing,,Condo/Co-op,2408 Victory Park Ln #1041,Dallas,TX,75219,529000,1,2.0,South Tower Residences,1161,71395,2005,56,456,1150,Active,,,http://www.redfin.com/TX/Dallas/2408-Victory-Park-Ln-75219/unit-1041/home/30772496,NTREIS,14470371,N,Y,32.7894829,-96.810563
MLS Listing,,Townhouse,1012 Pavillion St,Dallas,TX,75204,390000,2,2.5,Villas Of Bryan Place,1808,2614,2004,43,216,165,Active,,,http://www.redfin.com/TX/Dallas/1012-Pavillion-St-75204/home/30730271,NTREIS,14473673,N,Y,32.7938033,-96.7893803
MLS Listing,,Single Family Residential,2309 Boll St,Dallas,TX,75204,899000,3,2.5,Tophi,3355,3093,1996,106,268,,Active,,,http://www.redfin.com/TX/Dallas/2309-Boll-St-75204/home/31122524,NTREIS,14433910,N,Y,32.7953957,-96.7992844
MLS Listing,,Townhouse,2804 Thomas Ave #102,Dallas,TX,75204,1149000,3,3.5,Lexington State Thomas,3204,1917,2019,724,359,,Active,,,http://www.redfin.com/TX/Dallas/2804-Thomas-Ave-75204/unit-102/home/30762806,NTREIS,14004209,N,Y,32.7957379,-96.7975116
MLS Listing,,Condo/Co-op,2305 Worthington St #230,Dallas,TX,75204,244000,1,1.0,Belvedere Condos,793,72527,1999,51,308,339,Active,January-9-2021 12:00 PM,January-9-2021 02:00 PM,http://www.redfin.com/TX/Dallas/2305-Worthington-St-75204/unit-230/home/32218148,NTREIS,14473981,N,Y,32.7957775,-96.7982216
MLS Listing,,Condo/Co-op,2305 Worthington St #317,Dallas,TX,75204,299900,1,2.0,Belvedere Condos,1353,72527,1999,12,222,633,Active,,,http://www.redfin.com/TX/Dallas/2305-Worthington-St-75204/unit-317/home/32218124,NTREIS,14477198,N,Y,32.7957775,-96.7982216
MLS Listing,,Condo/Co-op,2305 Worthington St #207,Dallas,TX,75204,319500,2,2.0,Belvedere Condos,1295,72527,1999,108,247,582,Active,,,http://www.redfin.com/TX/Dallas/2305-Worthington-St-75204/unit-207/home/32218172,NTREIS,14440203,N,Y,32.7957775,-96.7982216
MLS Listing,,Townhouse,2111 Clark St Unit A,Dallas,TX,75204,475000,2,2.5,Block 593 Add,2169,,2003,7,219,200,Active,,,http://www.redfin.com/TX/Dallas/2111-Clark-St-75204/unit-A/home/30739508,NTREIS,14493152,N,Y,32.7957736,-96.7948194
MLS Listing,,Townhouse,3022 Zenia Dr,Dallas,TX,75204,489000,2,2.5,Flora Street Townhomes No 1,1990,,2013,57,246,130,Active,January-9-2021 03:30 PM,January-9-2021 05:30 PM,http://www.redfin.com/TX/Dallas/3022-Zenia-Dr-75204/home/32395865,NTREIS,14470189,N,Y,32.7952416,-96.7916857
MLS Listing,,Condo/Co-op,2127 Clark St #105,Dallas,TX,75204,585000,3,2.5,Simpson & Clarks Add,2237,8102,2016,32,262,350,Active,,,http://www.redfin.com/TX/Dallas/2127-Clark-St-75204/unit-105/home/113229895,NTREIS,14464203,N,Y,32.7958474,-96.7946268
MLS Listing,,Townhouse,3024 Zenia Dr,Dallas,TX,75204,451000,2,2.5,Flora Street Twnhms 1,1909,1307,2013,60,236,140,Active,January-9-2021 03:30 PM,January-9-2021 05:30 PM,http://www.redfin.com/TX/Dallas/3024-Zenia-Dr-75204/home/32395866,NTREIS,14468206,N,Y,32.7952804,-96.7916395
MLS Listing,,Condo/Co-op,2812 Thomas Ave Unit A,Dallas,TX,75204,675000,3,2.5,Clay Alley Row,2918,5837,2002,52,231,367,Active,,,http://www.redfin.com/TX/Dallas/2812-Thomas-Ave-75204/unit-A/home/30745128,NTREIS,14471652,N,Y,32.7961101,-96.7972869
MLS Listing,,Townhouse,2811 Thomas Ave,Dallas,TX,75204,755000,3,2.5,Thomas Court Ph 1b,2684,1568,1997,92,281,250,Active,January-10-2021 12:00 PM,January-10-2021 02:00 PM,http://www.redfin.com/TX/Dallas/2811-Thomas-Ave-75204/home/31122508,NTREIS,14437287,N,Y,32.7962053,-96.7978971
MLS Listing,,Townhouse,2815 Thomas Ave,Dallas,TX,75204,749900,3,2.5,Thomas Court Ph 1b,2879,1568,1997,107,260,265,Active,,,http://www.redfin.com/TX/Dallas/2815-Thomas-Ave-75204/home/31122510,NTREIS,14439904,N,Y,32.7962306,-96.7978343
MLS Listing,,Single Family Residential,3228 San Jacinto St,Dallas,TX,75204,550000,2,2.5,Bryan Place Ph 02 Rev,2258,3833,1984,25,244,,Active,January-9-2021 02:00 PM,January-9-2021 04:00 PM,http://www.redfin.com/TX/Dallas/3228-San-Jacinto-St-75204/home/30792139,NTREIS,14484097,N,Y,32.7942464,-96.7882049
MLS Listing,,Townhouse,2335 Worthington St,Dallas,TX,75204,634999,3,3.5,Grenadier,2654,2047,1999,135,239,125,Active,,,http://www.redfin.com/TX/Dallas/2335-Worthington-St-75204/home/32193245,NTREIS,14410079,N,Y,32.7963554,-96.7989574
MLS Listing,,Townhouse,2847 Thomas Ave,Dallas,TX,75204,639000,3,3.5,Thomas Court,2354,1568,1994,214,271,265,Active,,,http://www.redfin.com/TX/Dallas/2847-Thomas-Ave-75204/home/31122484,NTREIS,14346121,N,Y,32.7965031,-96.7974773
MLS Listing,,Townhouse,2351 Allen St,Dallas,TX,75204,625000,3,2.5,Drexler,2466,2831,2003,80,253,81,Active,,,http://www.redfin.com/TX/Dallas/2351-Allen-St-75204/home/32195007,NTREIS,14455145,N,Y,32.796687,-96.7980649
MLS Listing,,Townhouse,2817 State St,Dallas,TX,75204,669000,3,3.5,Worthington Corners,2714,1742,2003,64,246,81,Active,,,http://www.redfin.com/TX/Dallas/2817-State-St-75204/home/30730319,NTREIS,14466983,N,Y,32.7969,-96.7987742
MLS Listing,,Townhouse,2305 Clark,Dallas,TX,75204,669500,3,3.5,Sundance Row,2323,1307,2005,1,288,100,Active,,,http://www.redfin.com/TX/Dallas/2305-Clark-St-75204/home/30739512,NTREIS,14497083,N,Y,32.7973967,-96.796483
MLS Listing,,Townhouse,2914 State St,Dallas,TX,75204,519900,3,3.5,State-Clark,2056,2091,2001,114,253,,Active,,,http://www.redfin.com/TX/Dallas/2914-State-St-75204/home/32251724,NTREIS,14436471,N,Y,32.797517,-96.797178
MLS Listing,,Condo/Co-op,3110 Thomas Ave #305,Dallas,TX,75204,325000,1,1.5,588 Condos,914,51139,1998,46,356,185,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-305/home/30764845,NTREIS,14476232,N,Y,32.798157,-96.7950576
MLS Listing,,Condo/Co-op,3110 Thomas Ave #707,Dallas,TX,75204,338000,1,1.5,588 Condos,914,51139,1998,3,370,192,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-707/home/30764792,NTREIS,14493518,N,Y,32.798157,-96.7950576
MLS Listing,,Condo/Co-op,3110 Thomas Ave #329,Dallas,TX,75204,459000,1,1.5,588 Condos,1534,,1998,58,299,306,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-329/home/30764752,NTREIS,14470009,N,Y,32.798157,-96.7950576
MLS Listing,,Condo/Co-op,3110 Thomas Ave #737,Dallas,TX,75204,350000,1,1.5,588 Condos,914,51139,1998,79,383,185,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-737/home/30764808,NTREIS,14457755,N,Y,32.798157,-96.7950576
MLS Listing,,Condo/Co-op,3110 Thomas Ave #731,Dallas,TX,75204,459500,1,1.5,588 Condos,1753,51139,1998,159,262,350,Active,,,http://www.redfin.com/TX/Dallas/3110-Thomas-Ave-75204/unit-731/home/30764811,NTREIS,14402972,N,Y,32.798157,-96.7950576
MLS Listing,,Condo/Co-op,2848 Woodside St Unit 6C,Dallas,TX,75204,399900,1,1.5,Drexel Montane Condos,1397,16683,2003,33,286,529,Active,,,http://www.redfin.com/TX/Dallas/2848-Woodside-St-75204/unit-6C/home/30764616,NTREIS,14479977,N,Y,32.7981428,-96.7993078
MLS Listing,,Condo/Co-op,2848 Woodside St Unit 7A,Dallas,TX,75204,699000,2,2.5,Drexel Montane,2342,16683,2003,8,298,990,Active,,,http://www.redfin.com/TX/Dallas/2848-Woodside-St-75204/unit-7A/home/30764619,NTREIS,14492364,N,Y,32.7981428,-96.7993078
MLS Listing,,Condo/Co-op,2885 Woodside St #108,Dallas,TX,75204,430000,2,2.5,Manor At State-Thomas,1690,31537,2000,25,254,550,Active,,,http://www.redfin.com/TX/Dallas/2885-Woodside-St-75204/unit-108/home/30775845,NTREIS,14486814,N,Y,32.798108,-96.8000395
MLS Listing,,Condo/Co-op,2885 Woodside St #304,Dallas,TX,75204,425500,2,2.5,Manor At State-Thomas,1714,31537,2000,87,248,554,Active,,,http://www.redfin.com/TX/Dallas/2885-Woodside-St-75204/unit-304/home/30775831,NTREIS,14453237,N,Y,32.798108,-96.8000395
MLS Listing,,Condo/Co-op,2900 Mckinnon St #803,Dallas,TX,75201,433999,1,1.5,Azure,952,57107,2005,36,456,860,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-803/home/30775252,NTREIS,14478845,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #905,Dallas,TX,75201,1550000,3,3.5,Azure Condo,2464,57107,2005,108,629,2041,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-905/home/30775245,NTREIS,14440189,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #604,Dallas,TX,75201,865000,2,2.5,Azure Condominiums,1430,57107,2005,66,605,1287,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-604/home/30775343,NTREIS,14465014,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #605,Dallas,TX,75201,728500,2,2.5,Azure Condo,1512,57107,2005,10,482,1360,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-605/home/30775342,NTREIS,14490859,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #2501,Dallas,TX,75201,1875000,2,3.5,Azure Condo,2607,57107,2005,38,719,2425,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-2501/home/30775360,NTREIS,14473762,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #506,Dallas,TX,75201,449000,1,1.5,Azure Condo,952,57107,2005,143,472,860,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-506/home/30775345,NTREIS,14416405,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 McKinnon St #1004,Dallas,TX,75201,665000,2,2.5,Azure Condo,1430,57064,2005,513,465,1200,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-1004/home/30775264,NTREIS,14164235,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #1103,Dallas,TX,75201,465000,1,1.5,Azure Condo,952,57107,2005,84,488,857,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-1103/home/30775259,NTREIS,14453641,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #1008,Dallas,TX,75201,875000,2,2.5,Azure Condo,1726,57107,2005,79,507,1640,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-1008/home/30775254,NTREIS,14457859,N,Y,32.7955142,-96.808434
MLS Listing,,Condo/Co-op,2900 Mckinnon St #503,Dallas,TX,75201,425000,1,1.5,Azure Condo,952,57107,2005,36,446,885,Active,,,http://www.redfin.com/TX/Dallas/2900-McKinnon-St-75201/unit-503/home/30775319,NTREIS,14479979,N,Y,32.7955142,-96.808434
MLS Listing,,Townhouse,2951 Magnolia Hill Ct,Dallas,TX,75201,1095000,2,2.5,Magnolia Hill,2382,1917,1996,37,460,250,Active,,,http://www.redfin.com/TX/Dallas/2951-Magnolia-Hill-Ct-75201/home/31122295,NTREIS,14476517,N,Y,32.793772,-96.811125
MLS Listing,,Townhouse,2935 MAGNOLIA HILL Ct,Dallas,TX,75201,2500000,3,3.5,Magnolia Hill,4770,2875,1996,107,524,500,Active,,,http://www.redfin.com/TX/Dallas/2935-Magnolia-Hill-Ct-75201/home/31122292,NTREIS,14438932,N,Y,32.7938,-96.81131
MLS Listing,,Townhouse,2931 Magnolia Hill Ct,Dallas,TX,75201,1199000,2,2.5,Magnolia Hill,2600,3267,1996,82,461,250,Active,,,http://www.redfin.com/TX/Dallas/2931-Magnolia-Hill-Ct-75201/home/31122291,NTREIS,14456309,N,Y,32.79378,-96.811503
MLS Listing,,Condo/Co-op,1500 Pecos St #2,Dallas,TX,75204,380000,3,2.5,Georgetown Court Twnhms Condos,1637,11761,2000,71,232,320,Active,,,http://www.redfin.com/TX/Dallas/1500-Pecos-St-75204/unit-2/home/32259869,NTREIS,14462770,N,Y,32.7959567,-96.7846632
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 9C,Dallas,TX,75201,1395000,2,2.0,Residences at The Stoneleigh,1791,67039,2020,242,779,1463,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-9C/home/32396284,NTREIS,14339976,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 18D,Dallas,TX,75201,3750000,3,3.5,Stoneleigh Residences,4400,,2020,295,852,3374,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-18D/home/32396172,NTREIS,14302891,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf Unit 16BC,Dallas,TX,75201,5100000,4,4.5,Residences at Stoneleigh,5427,67082,2018,66,940,4299,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-16BC/home/173630879,NTREIS,14465725,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 7B,Dallas,TX,75201,4100000,3,3.0,Heritage At The Stoneleigh Hotel,3245,67039,2008,54,1263,2076,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-7B/home/32396302,NTREIS,14472004,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 9D,Dallas,TX,75201,1695000,2,2.5,Residences at the Stoneleigh,2350,67039,2008,29,721,1919,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-9D/home/52060141,NTREIS,14485276,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 20A&B,Dallas,TX,75201,6995000,3,4.5,Residences-Stoneleigh,7517,67039,2008,94,931,4581,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-20A-B/home/113105221,NTREIS,14448920,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 Wolf St Unit 17AB,Dallas,TX,75201,6949000,3,4.5,Residences At The Stoneleigh Hotel,7825,,2017,58,888,5243,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-17AB/home/32396186,NTREIS,14469585,N,Y,32.7972035,-96.8077289
MLS Listing,,Condo/Co-op,2300 WOLF St Unit 12MD,Dallas,TX,75201,1799000,2,2.5,Residences at Stoneleigh Condos,2567,66995,2018,92,701,1862,Active,,,http://www.redfin.com/TX/Dallas/2300-Wolf-St-75201/unit-12MD/home/109541507,NTREIS,14398961,N,Y,32.7970055,-96.8082043
MLS Listing,,Condo/Co-op,2201 Wolf St #4103,Dallas,TX,75201,332000,2,2.0,Topaz Twnhms Condo,1419,158297,1995,25,234,323,Active,January-10-2021 02:00 PM,January-10-2021 04:00 PM,http://www.redfin.com/TX/Dallas/2201-Wolf-St-75201/unit-4103/home/30776685,NTREIS,14484898,N,Y,32.796745,-96.8089748
